sub,trial,block,offer,partner_name,partner_id,choice,choice_RT,f_r_page_submit,RP,RP_RT,condition
148,3,r,95,ethan,20,0,1.47,2.054,0.5,4.842,r_re_order
148,4,r,50,nathan,160,0,2.129,1.354,0.25,2.179,r_re_order
148,5,r,85,tony,27,0,2.773,1.153,0.25,2.252,r_re_order
148,6,r,80,blake,22,0,2.049,1.677,0.3,4.643,r_re_order
148,7,r,50,anthony,63,0,2.01,1.106,0.25,2.185,r_re_order
148,8,r,70,edward,54,0,3.381,1.757,0.5,2.797,r_re_order
148,9,r,55,tom,161,0,1.88,1.695,0.25,2.229,r_re_order
148,10,r,60,joseph,169,0,2.271,1.42,0.25,2.27,r_re_order
148,11,r,75,joshua,62,0,2.052,1.026,0.25,3.105,r_re_order
148,12,r,85,kyle,23,0,4.316,0.977,0.25,2.533,r_re_order
148,13,r,80,cory,47,0,2.364,133.096,0.25,4.341,r_re_order
148,14,r,55,logan,144,0,2.097,1.141,0.25,2.504,r_re_order
148,15,r,95,scott,152,0,1.69,1.109,0.25,2.391,r_re_order
148,16,r,90,keith,90,0,2.275,1.142,0.15,2.75,r_re_order
148,17,r,65,patric,145,0,2.099,1.212,0.2,1.7,r_re_order
148,18,r,90,connor,153,0,7.436,1.525,0.2,2.566,r_re_order
148,19,r,75,michae,135,0,3.858,1.064,0.2,5.6,r_re_order
148,20,r,60,mark,116,0,2.212,6.42,0.25,2.739,r_re_order
149,1,r,70,edward,54,0,5.558,5.44,0.2,7.607,re_r_order
149,2,r,95,scott,152,1,4.223,3.128,0.2,11.411,re_r_order
149,3,r,75,joshua,62,0,6.003,7.6,0.25,5.954,re_r_order
149,4,r,85,kyle,23,0,4.427,4.252,0.05,5.247,re_r_order
149,5,r,70,tyler,81,0,4.519,3.33,0.25,6.243,re_r_order
149,6,r,55,tom,161,0,4.305,3.324,0.2,4.761,re_r_order
149,7,r,65,patric,145,0,5.24,3.498,0.2,5.855,re_r_order
149,8,r,75,michae,135,0,3.691,3.67,0.15,4.255,re_r_order
149,9,r,90,keith,90,1,4.366,3.596,0.2,4.913,re_r_order
149,10,r,50,anthony,63,0,5.159,3.16,0.2,4.736,re_r_order
149,11,r,60,mark,116,0,5.335,2.908,0.2,4.254,re_r_order
149,12,r,85,tony,27,0,4.514,3.743,0.1,3.984,re_r_order
149,13,r,50,nathan,160,0,4.982,2.999,0.2,4.509,re_r_order
149,14,r,55,logan,144,0,4.421,5.379,0.1,7.135,re_r_order
149,15,r,95,ethan,20,1,4.288,2.334,0.2,5.748,re_r_order
149,16,r,80,blake,22,0,5.774,3.23,0.2,4.502,re_r_order
149,17,r,60,joseph,169,0,4.574,3.018,0.2,4.462,re_r_order
149,18,r,80,cory,47,0,5.276,2.94,0.2,4.013,re_r_order
149,19,r,90,connor,153,1,6.019,2.736,0.2,4.968,re_r_order
149,20,r,65,paul,83,0,5.629,2.771,0.2,6.62,re_r_order
150,1,r,90,connor,153,0,8.624,8.222,0.05,12.074,r_re_order
150,2,r,60,joseph,169,0,7.126,4.186,0.15,8.328,r_re_order
150,3,r,75,michae,135,0,5.495,3.143,0,8.682,r_re_order
150,4,r,90,keith,90,0,8.207,3.149,0.3,9.153,r_re_order
150,5,r,60,mark,116,0,3.979,4.294,0.2,6.471,r_re_order
150,6,r,55,logan,144,0,4.86,3.019,0.1,6.977,r_re_order
150,7,r,65,paul,83,0,5.011,3.827,0.35,9.77,r_re_order
150,8,r,50,nathan,160,0,4.152,3.926,0.5,14.424,r_re_order
150,9,r,65,patric,145,0,5.067,3.431,0.4,9.761,r_re_order
150,10,r,75,joshua,62,0,4.328,2.577,0.1,4.971,r_re_order
150,11,r,55,tom,161,0,4.588,2.439,0.25,5.591,r_re_order
150,12,r,80,blake,22,0,6.379,3.765,0.05,5.817,r_re_order
150,13,r,70,tyler,81,0,4.62,4.198,0.4,4.761,r_re_order
150,14,r,80,cory,47,0,5.681,4.183,0.15,5.105,r_re_order
150,15,r,85,tony,27,0,4.127,2.393,0.1,7.056,r_re_order
150,16,r,85,kyle,23,0,4.183,3.455,0.35,8.048,r_re_order
150,17,r,50,anthony,63,0,3.886,2.324,0.25,4.793,r_re_order
150,18,r,70,edward,54,0,4.88,2.417,0.3,5.294,r_re_order
150,19,r,95,ethan,20,0,3.882,2.734,0.2,6.707,r_re_order
150,20,r,95,scott,152,0,4.555,2.337,0.15,7.917,r_re_order
151,1,r,55,tom,161,0,7.109,5.254,0.2,6.668,r_re_order
151,2,r,95,scott,152,1,5.282,4.803,0.15,8.019,r_re_order
151,3,r,75,joshua,62,0,5.211,3.592,0.25,5.443,r_re_order
151,4,r,65,paul,83,0,5.532,3.405,0.3,5.471,r_re_order
151,5,r,60,joseph,169,0,4.771,3.09,0.2,6.807,r_re_order
151,6,r,90,connor,153,1,4.744,2.685,0.1,4.913,r_re_order
151,7,r,85,kyle,23,1,5.746,3.041,0.2,6.241,r_re_order
151,8,r,80,cory,47,1,4.381,3.079,0.35,4.35,r_re_order
151,9,r,50,nathan,160,0,4.846,2.542,0.25,4.735,r_re_order
151,10,r,55,logan,144,0,4.965,5.625,0.25,7.949,r_re_order
151,11,r,75,michae,135,0,3.543,2.36,0.1,4.669,r_re_order
151,12,r,70,edward,54,0,3.386,2.213,0.1,5.88,r_re_order
151,13,r,90,keith,90,1,4.643,2.417,0.05,4.904,r_re_order
151,14,r,70,tyler,81,0,3.637,3.564,0.2,7.031,r_re_order
151,15,r,60,mark,116,0,3.183,2.203,0.3,4.198,r_re_order
151,16,r,80,blake,22,1,5.588,2.447,0.1,4.821,r_re_order
151,17,r,95,ethan,20,1,4.587,2.208,0.25,4.318,r_re_order
151,18,r,50,anthony,63,0,4.168,2.732,0.3,4.712,r_re_order
151,19,r,65,patric,145,0,4.798,2.28,0.1,6.405,r_re_order
151,20,r,85,tony,27,1,4.335,2.001,0.1,4.322,r_re_order
152,1,r,60,joseph,169,0,3.001,4.596,0.2,6.871,re_r_order
152,2,r,65,patric,145,0,5.099,2.57,0.25,7.087,re_r_order
152,3,r,50,anthony,63,0,2.557,1.918,0.1,5.73,re_r_order
152,4,r,85,kyle,23,0,2.865,2.767,0.25,5.212,re_r_order
152,5,r,75,joshua,62,0,2.594,1.913,0.25,4.629,re_r_order
152,6,r,65,paul,83,0,2.678,1.958,0.25,3.993,re_r_order
152,7,r,55,tom,161,0,2.401,1.827,0.15,3.741,re_r_order
152,8,r,60,mark,116,0,2.56,1.6,0.2,4.033,re_r_order
152,9,r,50,nathan,160,0,2.712,1.744,0.15,2.969,re_r_order
152,10,r,80,blake,22,0,5.05,1.494,0.15,3.473,re_r_order
152,11,r,90,keith,90,0,2.988,1.79,0.1,3.544,re_r_order
152,12,r,75,michae,135,0,2.366,1.766,0.3,3.101,re_r_order
152,13,r,70,tyler,81,0,2.17,1.716,0.35,3.848,re_r_order
152,14,r,55,logan,144,0,3.021,1.549,0.2,8.426,re_r_order
152,15,r,80,cory,47,0,2.472,1.684,0.3,3.34,re_r_order
152,16,r,70,edward,54,0,2.402,1.556,0.25,3.379,re_r_order
152,17,r,95,ethan,20,1,2.057,1.542,0.15,4.485,re_r_order
152,18,r,95,scott,152,1,3.353,1.663,0.25,4.256,re_r_order
152,19,r,90,connor,153,0,2.598,1.719,0.25,2.901,re_r_order
152,20,r,85,tony,27,0,2.401,1.486,0.25,2.673,re_r_order
153,1,r,95,ethan,20,0,12.014,6.614,0.15,10.096,re_r_order
153,2,r,50,anthony,63,0,5.036,3.066,0.05,9.368,re_r_order
153,3,r,90,keith,90,0,7.366,6.789,0.05,5.682,re_r_order
153,4,r,50,nathan,160,0,2.97,1.999,0.45,10.032,re_r_order
153,5,r,55,tom,161,0,2.532,2.045,0.35,12.816,re_r_order
153,6,r,85,tony,27,0,2.637,2.081,0.5,8.699,re_r_order
153,7,r,65,patric,145,0,2.392,2.155,0.25,10.959,re_r_order
153,8,r,65,paul,83,0,2.549,1.887,0.45,4.801,re_r_order
153,9,r,60,mark,116,0,4.532,9.419,0.05,4.308,re_r_order
153,10,r,60,joseph,169,0,2.348,1.682,0.25,13.549,re_r_order
153,11,r,80,blake,22,0,2.561,3.386,0.25,12.098,re_r_order
153,12,r,70,edward,54,0,3.439,3.449,0.05,6.753,re_r_order
153,13,r,55,logan,144,0,3.749,4.378,0.35,6.76,re_r_order
153,14,r,90,connor,153,0,2.198,2.849,0.15,8.63,re_r_order
153,15,r,75,joshua,62,0,2.533,1.82,0.45,6.588,re_r_order
153,16,r,95,scott,152,0,2.918,3.909,0.05,6.428,re_r_order
153,17,r,75,michae,135,0,2.554,1.907,0.45,6.837,re_r_order
153,18,r,85,kyle,23,0,2.775,1.833,0.25,7.921,re_r_order
153,19,r,70,tyler,81,0,2.915,1.894,0.5,6.201,re_r_order
153,20,r,80,cory,47,0,2.363,1.694,0.45,10.2,re_r_order
154,1,r,75,joshua,62,0,4.667,3.429,0.4,12.089,r_re_order
154,2,r,80,blake,22,0,6.277,3.635,0.35,9.077,r_re_order
154,3,r,55,tom,161,0,3.341,2.72,0.4,10.332,r_re_order
154,4,r,95,ethan,20,1,4.09,3.058,0.25,9.748,r_re_order
154,5,r,75,michae,135,0,3.522,2.999,0.35,8.483,r_re_order
154,6,r,65,patric,145,0,3.633,3.125,0.3,7.689,r_re_order
154,7,r,85,tony,27,1,37.361,5.432,0.2,8.696,r_re_order
154,8,r,55,logan,144,0,2.465,2.271,0.25,13.526,r_re_order
154,9,r,70,edward,54,0,3.811,2.19,0.25,6.426,r_re_order
154,10,r,65,paul,83,0,3.223,2.563,0.4,6.554,r_re_order
154,11,r,90,connor,153,1,3.505,2.472,0.4,7.587,r_re_order
154,12,r,60,joseph,169,0,2.495,1.999,0.25,5.503,r_re_order
154,13,r,50,nathan,160,0,2.538,2.796,0.45,5.669,r_re_order
154,14,r,80,cory,47,1,3.21,2.894,0.2,7.041,r_re_order
154,15,r,95,scott,152,1,2.235,2.124,0.15,7.417,r_re_order
154,16,r,60,mark,116,0,2.58,3.313,0.3,6.118,r_re_order
154,17,r,90,keith,90,1,3.081,1.814,0.2,10.316,r_re_order
154,18,r,50,anthony,63,0,2.465,2.076,0.3,9.042,r_re_order
154,19,r,70,tyler,81,0,2.375,1.945,0.2,17.175,r_re_order
154,20,r,85,kyle,23,1,2.542,1.765,0.2,7.982,r_re_order
155,1,r,75,michae,135,0,14.703,3.401,0.15,17.02,r_re_order
155,2,r,80,blake,22,0,3.591,2.607,0.3,12.16,r_re_order
155,3,r,70,edward,54,0,3.405,2.599,0.1,12.6,r_re_order
155,4,r,50,nathan,160,0,6.888,3.129,0.4,6.407,r_re_order
155,5,r,65,paul,83,0,3.407,2.805,0.05,5.078,r_re_order
155,6,r,85,tony,27,0,4.059,2.126,0.1,13.801,r_re_order
155,7,r,60,joseph,169,0,3.321,2.772,0.4,8.181,r_re_order
155,8,r,95,scott,152,1,4.415,6.433,0.05,5.01,r_re_order
155,9,r,55,logan,144,0,2.985,3.096,0.1,5.974,r_re_order
155,10,r,60,mark,116,0,5.005,1.787,0.5,5.043,r_re_order
155,11,r,70,tyler,81,0,3.349,2.062,0.25,4.546,r_re_order
155,12,r,95,ethan,20,1,2.96,1.866,0.15,5.245,r_re_order
155,13,r,90,connor,153,1,3.429,1.85,0.2,5.509,r_re_order
155,14,r,50,anthony,63,0,3.601,1.879,0.3,8.246,r_re_order
155,15,r,65,patric,145,0,2.892,2.285,0.4,4.764,r_re_order
155,16,r,55,tom,161,0,2.973,1.921,0.5,4.028,r_re_order
155,17,r,90,keith,90,1,3.305,1.743,0.25,8.362,r_re_order
155,18,r,85,kyle,23,0,2.542,1.956,0.35,5.373,r_re_order
155,19,r,80,cory,47,0,2.965,2.003,0.5,12.779,r_re_order
155,20,r,75,joshua,62,0,3.08,2.06,0.45,5.144,r_re_order
156,1,r,55,logan,144,0,18.584,9.863,0.2,15.309,r_re_order
156,2,r,80,cory,47,0,37.937,11.497,0.15,8.187,r_re_order
156,3,r,50,nathan,160,0,4.708,1.731,0.3,3.885,r_re_order
156,4,r,85,kyle,23,1,8.108,2.483,0.15,5.939,r_re_order
156,5,r,75,michae,135,0,5.789,3.723,0.25,7.163,r_re_order
156,6,r,65,paul,83,0,3.554,1.514,0.25,9.434,r_re_order
156,7,r,70,edward,54,0,3.345,1.319,0.2,7.008,r_re_order
156,8,r,60,joseph,169,0,3.529,1.427,0.1,6.337,r_re_order
156,9,r,95,scott,152,1,3.205,1.887,0.1,4.915,r_re_order
156,10,r,65,patric,145,0,3.724,1.251,0.2,6.369,r_re_order
156,11,r,95,ethan,20,1,1.641,1.458,0.25,6.456,r_re_order
156,12,r,50,anthony,63,0,2.363,1.29,0.3,6.397,r_re_order
156,13,r,90,keith,90,1,2.687,1.29,0.15,3.379,r_re_order
156,14,r,55,tom,161,0,1.924,1.398,0.25,9.026,r_re_order
156,15,r,90,connor,153,1,4.813,1.374,0.15,3.867,r_re_order
156,16,r,80,blake,22,0,6.235,1.275,0.15,29.666,r_re_order
156,17,r,70,tyler,81,0,2.592,1.226,0.25,3.082,r_re_order
156,18,r,85,tony,27,1,3.912,1.168,0.1,3.392,r_re_order
156,19,r,60,mark,116,0,1.716,1.352,0.2,7.443,r_re_order
156,20,r,75,joshua,62,0,2.545,1.215,0.15,2.795,r_re_order
157,1,r,75,michae,135,0,6.34,5.939,0.5,9.554,re_r_order
157,2,r,90,connor,153,0,3.654,2.778,0.5,4.332,re_r_order
157,3,r,70,edward,54,0,3.409,2.824,0.5,4.97,re_r_order
157,4,r,50,nathan,160,0,4.323,2.022,0.5,3.814,re_r_order
157,5,r,60,joseph,169,0,3.22,2.642,0.5,5.146,re_r_order
157,6,r,80,cory,47,0,3.104,2.85,0.5,3.391,re_r_order
157,7,r,60,mark,116,0,3.065,2.568,0.5,4.417,re_r_order
157,8,r,85,tony,27,0,4.732,3.656,0.5,5.365,re_r_order
157,9,r,95,scott,152,1,4.174,2.191,0.5,3.998,re_r_order
157,10,r,90,keith,90,0,5.01,3.49,0.5,4.351,re_r_order
157,11,r,95,ethan,20,1,4.167,3.979,0.5,4.023,re_r_order
157,12,r,65,patric,145,0,2.583,3.915,0.5,3.768,re_r_order
157,13,r,55,tom,161,0,5.286,6.69,0.5,3.909,re_r_order
157,14,r,65,paul,83,0,3.196,3.113,0.5,4.423,re_r_order
157,15,r,70,tyler,81,0,3.194,2.419,0.5,4.645,re_r_order
157,16,r,55,logan,144,0,2.655,2.557,0.5,4.101,re_r_order
157,17,r,75,joshua,62,0,3.92,2.661,0.5,6.626,re_r_order
157,18,r,85,kyle,23,0,3.716,2.363,0.5,4.051,re_r_order
157,19,r,50,anthony,63,0,3.085,2.979,0.5,3.598,re_r_order
157,20,r,80,blake,22,0,4.108,11.339,0.5,4.038,re_r_order
158,1,r,95,scott,152,1,5.2,4.219,0.05,8.746,re_r_order
158,2,r,75,joshua,62,0,5.029,3.326,0.2,5.305,re_r_order
158,3,r,65,paul,83,0,4.344,2.845,0.2,4.41,re_r_order
158,4,r,75,michae,135,0,4.022,3.864,0.2,4.875,re_r_order
158,5,r,90,connor,153,1,4.22,3.131,0.1,4.296,re_r_order
158,6,r,90,keith,90,0,4.035,2.824,0.35,5.025,re_r_order
158,7,r,60,mark,116,0,3.354,3.017,0.15,4.548,re_r_order
158,8,r,65,patric,145,0,5.803,2.538,0.3,3.558,re_r_order
158,9,r,60,joseph,169,0,4.153,3.02,0.45,5.106,re_r_order
158,10,r,80,cory,47,1,4.642,2.677,0.35,4.476,re_r_order
158,11,r,70,edward,54,0,4.215,3.313,0.25,5.481,re_r_order
158,12,r,55,logan,144,0,4.558,3.118,0.25,12.089,re_r_order
158,13,r,80,blake,22,1,5.55,2.916,0.05,4.676,re_r_order
158,14,r,50,anthony,63,0,3.854,2.438,0.3,4.687,re_r_order
158,15,r,95,ethan,20,1,3.601,31.589,0.2,4.636,re_r_order
158,16,r,85,tony,27,1,5.646,4.66,0.25,12.348,re_r_order
158,17,r,85,kyle,23,1,6.631,3.08,0.25,6.822,re_r_order
158,18,r,50,nathan,160,0,5.686,3.246,0.35,8.13,re_r_order
158,19,r,70,tyler,81,0,4.749,2.983,0.2,7.531,re_r_order
158,20,r,55,tom,161,0,6.183,3.443,0.4,4.088,re_r_order
159,1,r,80,blake,22,1,2.757,1.895,0.25,2.485,re_r_order
159,2,r,90,keith,90,1,2.678,2.776,0.5,3.13,re_r_order
159,3,r,90,connor,153,1,2.565,2.428,0.15,2.075,re_r_order
159,4,r,65,paul,83,0,2.765,2.15,0.25,3.296,re_r_order
159,5,r,50,nathan,160,0,2.801,1.94,0.4,3.954,re_r_order
159,6,r,50,anthony,63,0,2.685,1.733,0.5,2.934,re_r_order
159,7,r,60,joseph,169,0,2.977,1.871,0.5,2.95,re_r_order
159,8,r,85,tony,27,1,1.947,1.97,0.5,3.465,re_r_order
159,9,r,55,logan,144,0,2.624,1.692,0.5,1.19,re_r_order
159,10,r,80,cory,47,1,2.648,1.777,0.35,2.445,re_r_order
159,11,r,60,mark,116,0,3.23,1.829,0.4,4.889,re_r_order
159,12,r,85,kyle,23,1,9.254,2.692,0.45,5.877,re_r_order
159,13,r,95,ethan,20,1,2.477,2.856,0.5,2.354,re_r_order
159,14,r,55,tom,161,0,3.938,1.759,0.5,1.857,re_r_order
159,15,r,75,michae,135,0,2.217,2.087,0.25,1.927,re_r_order
159,16,r,70,edward,54,0,2.184,1.695,0.4,1.718,re_r_order
159,17,r,65,patric,145,0,6.043,1.542,0.4,1.183,re_r_order
159,18,r,75,joshua,62,0,2.456,3.13,0.25,2.769,re_r_order
159,19,r,70,tyler,81,0,3.57,1.848,0.5,3.927,re_r_order
159,20,r,95,scott,152,1,2.397,1.204,0.2,2.135,re_r_order
160,1,r,50,anthony,63,0,2.627,2.449,0.35,420.509,r_re_order
160,2,r,60,mark,116,0,2.797,2.651,0.3,4.866,r_re_order
160,3,r,75,joshua,62,0,2.08,1.935,0.35,3.618,r_re_order
160,4,r,75,michae,135,0,3.038,2.316,0.25,3.614,r_re_order
160,5,r,65,patric,145,0,2.72,1.85,0.5,345.276,r_re_order
160,6,r,95,ethan,20,0,2.674,1.755,0.25,3.455,r_re_order
160,7,r,65,paul,83,0,3.548,2.046,0.3,3.747,r_re_order
160,8,r,95,scott,152,0,2.143,2.07,0.25,2.342,r_re_order
160,9,r,55,logan,144,0,1.715,2.25,0.25,2.085,r_re_order
160,10,r,90,connor,153,0,2.745,2.316,0.25,3.275,r_re_order
160,11,r,80,blake,22,0,3.109,1.786,0.35,2.219,r_re_order
160,12,r,70,edward,54,0,2.556,1.447,0.3,2.045,r_re_order
160,13,r,55,tom,161,0,2.897,1.936,0.35,2.182,r_re_order
160,14,r,90,keith,90,0,3.645,1.518,0.25,2.691,r_re_order
160,15,r,60,joseph,169,0,2.474,2.748,0.4,2.21,r_re_order
160,16,r,70,tyler,81,0,2.574,2.1,0.5,3.283,r_re_order
160,17,r,85,kyle,23,0,2.701,2.146,0.3,2.396,r_re_order
160,18,r,50,nathan,160,0,3.686,1.893,0.3,3.632,r_re_order
160,19,r,80,cory,47,0,2.847,1.556,0.3,2.299,r_re_order
160,20,r,85,tony,27,0,2.538,2.168,0.35,2.013,r_re_order
161,1,r,65,paul,83,0,20.668,3.252,0.15,7.755,r_re_order
161,2,r,50,anthony,63,0,4.752,3.237,0.25,6.775,r_re_order
161,3,r,95,scott,152,1,5.571,4.123,0.15,6.858,r_re_order
161,4,r,55,logan,144,0,19.712,4.396,0.1,313.015,r_re_order
161,5,r,80,blake,22,1,6.851,2.73,0.05,4.368,r_re_order
161,6,r,75,michae,135,1,5.272,2.99,0.25,5.293,r_re_order
161,7,r,95,ethan,20,0,4.344,2.921,0.25,7.327,r_re_order
161,8,r,60,mark,116,0,6.366,3.067,0.5,11.255,r_re_order
161,9,r,85,tony,27,1,5.021,2.118,0.2,5.129,r_re_order
161,10,r,70,tyler,81,1,3.885,3.277,0.25,4.406,r_re_order
161,11,r,70,edward,54,1,4.747,2.916,0.25,5.833,r_re_order
161,12,r,90,connor,153,1,3.938,2.999,0.25,5.558,r_re_order
161,13,r,50,nathan,160,0,4.158,2.607,0.25,5.208,r_re_order
161,14,r,80,cory,47,1,4.562,2.919,0.2,4.249,r_re_order
161,15,r,85,kyle,23,1,5.302,2.637,0.25,5.976,r_re_order
161,16,r,90,keith,90,1,9.654,4.26,0.25,6.753,r_re_order
161,17,r,75,joshua,62,1,4.549,2.502,0.25,4.001,r_re_order
161,18,r,65,patric,145,0,3.501,2.339,0.5,3.33,r_re_order
161,19,r,60,joseph,169,0,4.623,7.618,0.25,6.891,r_re_order
161,20,r,55,tom,161,0,9.713,2.965,0.5,0.202,r_re_order
162,1,r,55,logan,144,0,3.867,6.972,0.1,10.079,re_r_order
162,2,r,75,michae,135,1,3.054,3.963,0.45,9.469,re_r_order
162,3,r,85,kyle,23,1,3.97,2.439,0.35,7.155,re_r_order
162,4,r,60,mark,116,0,3.287,2.411,0.4,12.616,re_r_order
162,5,r,75,joshua,62,1,2.951,2.186,0.4,14.338,re_r_order
162,6,r,65,paul,83,0,3.078,2.943,0.35,7.548,re_r_order
162,7,r,50,anthony,63,0,3.365,2.279,0.4,7.1,re_r_order
162,8,r,50,nathan,160,0,3.461,2.242,0.4,8.502,re_r_order
162,9,r,90,connor,153,1,3.314,2.281,0.15,7.547,re_r_order
162,10,r,55,tom,161,0,2.701,2.351,0.5,4.316,re_r_order
162,11,r,95,ethan,20,1,2.862,2.302,0.35,6.952,re_r_order
162,12,r,80,cory,47,1,3.17,2.028,0.25,8,re_r_order
162,13,r,95,scott,152,1,3.079,2.412,0.2,9.062,re_r_order
162,14,r,85,tony,27,1,3.813,2.587,0.45,6.594,re_r_order
162,15,r,70,tyler,81,0,5.373,2.753,0.4,5.752,re_r_order
162,16,r,65,patric,145,1,8.245,2.115,0.5,3.771,re_r_order
162,17,r,70,edward,54,1,3.489,1.926,0.35,9.841,re_r_order
162,18,r,80,blake,22,1,3.065,1.865,0.3,6.977,re_r_order
162,19,r,60,joseph,169,0,2.721,1.947,0.35,11.002,re_r_order
162,20,r,90,keith,90,1,3.347,1.895,0.4,7.919,re_r_order
163,1,r,70,tyler,81,0,10.266,12.379,0.4,12.145,r_re_order
163,2,r,60,joseph,169,0,3.814,4.912,0.1,8.118,r_re_order
163,3,r,95,ethan,20,1,4.363,3.316,0.05,6.417,r_re_order
163,4,r,65,paul,83,0,2.39,1.999,0.5,6.097,r_re_order
163,5,r,70,edward,54,0,3.459,3.631,0.4,3.892,r_re_order
163,6,r,50,nathan,160,0,2.164,1.86,0.5,4.544,r_re_order
163,7,r,50,anthony,63,0,1.762,1.674,0.1,4.995,r_re_order
163,8,r,60,mark,116,0,1.927,1.656,0.1,4.348,r_re_order
163,9,r,75,joshua,62,1,4.838,1.715,0.25,5.5,r_re_order
163,10,r,85,kyle,23,1,2.459,2.613,0.3,15.014,r_re_order
163,11,r,55,logan,144,0,1.749,2.489,0.2,4.06,r_re_order
163,12,r,75,michae,135,1,4.489,1.223,0.2,4.897,r_re_order
163,13,r,80,blake,22,1,2.193,1.594,0.4,5.125,r_re_order
163,14,r,65,patric,145,0,1.948,2.111,0,5.385,r_re_order
163,15,r,90,connor,153,1,1.773,1.377,0.5,4.861,r_re_order
163,16,r,95,scott,152,1,3.498,11.37,0.1,4.686,r_re_order
163,17,r,55,tom,161,0,1.659,1.859,0.35,6.332,r_re_order
163,18,r,85,tony,27,1,1.505,1.435,0.5,8.107,r_re_order
163,19,r,80,cory,47,1,2.756,1.223,0.4,7.556,r_re_order
163,20,r,90,keith,90,1,1.261,1.553,0.1,3.908,r_re_order
164,1,r,65,patric,145,0,4.218,3.804,0.35,42.922,re_r_order
164,2,r,85,kyle,23,1,4.376,3.128,0.35,6.339,re_r_order
164,3,r,80,blake,22,0,5.535,2.978,0.15,3.164,re_r_order
164,4,r,50,anthony,63,0,2.819,2.843,0.25,4.543,re_r_order
164,5,r,75,joshua,62,0,3.161,2.69,0.3,2.982,re_r_order
164,6,r,75,michae,135,1,3.822,3.872,0.25,4.625,re_r_order
164,7,r,60,joseph,169,0,2.915,3.849,0.1,4.61,re_r_order
164,8,r,90,connor,153,0,2.476,2.472,0.25,2.88,re_r_order
164,9,r,95,scott,152,1,3.355,2.495,0.25,3.019,re_r_order
164,10,r,55,logan,144,0,3.407,2.635,0.3,2.795,re_r_order
164,11,r,95,ethan,20,1,3.097,2.811,0.25,3.401,re_r_order
164,12,r,60,mark,116,0,3.399,2.283,0.25,2.461,re_r_order
164,13,r,90,keith,90,1,3.149,5.226,0.2,15.593,re_r_order
164,14,r,85,tony,27,1,3.553,3.655,0.2,3.54,re_r_order
164,15,r,80,cory,47,0,4.748,2.306,0.3,3.712,re_r_order
164,16,r,55,tom,161,0,2.785,2.686,0.5,2.869,re_r_order
164,17,r,65,paul,83,0,4.138,3.04,0.5,3.461,re_r_order
164,18,r,70,tyler,81,1,3.654,4.725,0.5,5.041,re_r_order
164,19,r,50,nathan,160,0,3.493,2.746,0.45,3.519,re_r_order
164,20,r,70,edward,54,0,2.828,2.111,0.4,4.073,re_r_order
165,1,r,50,anthony,63,0,5.073,6.274,0.2,12.507,re_r_order
165,2,r,85,tony,27,1,3.064,3.576,0.3,2.858,re_r_order
165,3,r,55,tom,161,0,20.368,2.81,0.45,2.05,re_r_order
165,4,r,95,scott,152,1,3.037,2.657,0.05,12.51,re_r_order
165,5,r,75,joshua,62,1,4.488,6.422,0.25,6.807,re_r_order
165,6,r,50,nathan,160,0,2.958,2.67,0.3,2.645,re_r_order
165,7,r,70,edward,54,0,2.123,4.518,0.4,39.207,re_r_order
165,8,r,65,patric,145,0,2.733,2.116,0.15,2.977,re_r_order
165,9,r,60,mark,116,0,3.587,2.182,0.35,2.869,re_r_order
165,10,r,55,logan,144,0,3.249,3.565,0.05,3.748,re_r_order
165,11,r,95,ethan,20,1,3.171,3.154,0.15,4.407,re_r_order
165,12,r,85,kyle,23,1,2.462,2.985,0.2,3.201,re_r_order
165,13,r,65,paul,83,0,3.703,2.634,0.35,3.359,re_r_order
165,14,r,60,joseph,169,0,2.879,1.762,0.4,14.849,re_r_order
165,15,r,70,tyler,81,0,2.152,2.417,0.15,3.137,re_r_order
165,16,r,90,connor,153,1,3.65,2.288,0.05,2.879,re_r_order
165,17,r,90,keith,90,1,3.56,3.134,0.25,3.122,re_r_order
165,18,r,75,michae,135,1,2.837,2.097,0.4,2.893,re_r_order
165,19,r,80,cory,47,1,6.357,1.676,0.2,30.378,re_r_order
165,20,r,80,blake,22,1,2.1,1.79,0.45,4.459,re_r_order
166,1,r,60,joseph,169,0,3.46,6.211,0.25,11.456,r_re_order
166,2,r,70,edward,54,0,2.785,4.707,0.4,7.245,r_re_order
166,3,r,65,patric,145,0,2.845,2.17,0.1,5.9,r_re_order
166,4,r,90,keith,90,1,5.475,3.395,0.05,3.198,r_re_order
166,5,r,85,tony,27,1,2.697,2.225,0.05,3.866,r_re_order
166,6,r,95,ethan,20,0,3.638,3.24,0.1,3.188,r_re_order
166,7,r,95,scott,152,0,2.709,2.405,0.15,7.305,r_re_order
166,8,r,80,blake,22,0,1.969,1.493,0.15,5.385,r_re_order
166,9,r,65,paul,83,0,3.807,1.478,0.15,4.879,r_re_order
166,10,r,70,tyler,81,0,2.812,1.141,0.2,3.07,r_re_order
166,11,r,55,tom,161,0,2.755,2.291,0.5,3.798,r_re_order
166,12,r,50,anthony,63,0,2.649,3.789,0.5,2.77,r_re_order
166,13,r,75,michae,135,0,3.277,1.739,0.5,2.893,r_re_order
166,14,r,60,mark,116,0,2.472,1.773,0.4,6.321,r_re_order
166,15,r,90,connor,153,0,2.579,2.093,0.5,2.866,r_re_order
